seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.47871920466423035,0.30390550941228867,0.266771224886179,0.48278019577264786,"tensor(35.8880, device='cuda:0')","tensor(3.9690, device='cuda:0')"
50,25,10,2,0.44280628705846853,0.2222362868487835,0.24993648305535315,0.38956571370363235,"tensor(43.5207, device='cuda:0')","tensor(2.7525, device='cuda:0')"
50,25,10,3,0.34889039859689513,0.08938326686620712,0.24984375163912773,0.2395731434226036,"tensor(25.9670, device='cuda:0')","tensor(2.2123, device='cuda:0')"
50,25,10,4,0.3021926607551246,0.08024382404983044,0.24771944507956506,0.23336048424243927,"tensor(27.1201, device='cuda:0')","tensor(2.3173, device='cuda:0')"
50,25,10,5,0.2867596036401288,0.12120823003351688,0.25347294099628925,0.2799891158938408,"tensor(28.9277, device='cuda:0')","tensor(3.0627, device='cuda:0')"
50,25,10,6,0.27846562656862983,0.11214340850710869,0.24580407924950123,0.271696574985981,"tensor(22.7246, device='cuda:0')","tensor(3.1326, device='cuda:0')"
50,25,10,7,0.2729398525994399,0.11931510269641876,0.2465820875018835,0.28035927563905716,"tensor(34.5034, device='cuda:0')","tensor(1.7459, device='cuda:0')"
50,25,10,8,0.27034358834398203,0.13908329233527184,0.25034316405653956,0.30090028047561646,"tensor(28.6557, device='cuda:0')","tensor(3.1897, device='cuda:0')"
50,25,10,9,0.2728198237460235,0.13675611279904842,0.2493731316179037,0.298158697783947,"tensor(19.4344, device='cuda:0')","tensor(5.1902, device='cuda:0')"
50,25,10,10,0.26915186900517035,0.1351987086236477,0.24953697957098483,0.2967059388756752,"tensor(31.2545, device='cuda:0')","tensor(3.0187, device='cuda:0')"
