seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,0.42429781798273325,0.2840527147054672,0.2681713864207268,0.4775758311152458,"tensor(44.5487, device='cuda:0')","tensor(3.5153, device='cuda:0')"
40,20,8,2,0.39035356510430574,0.2143234722316265,0.23647295981645583,0.38022447377443314,"tensor(37.8854, device='cuda:0')","tensor(3.1298, device='cuda:0')"
40,20,8,3,0.3181541142985225,0.1200958639383316,0.22133227940648795,0.25235874578356743,"tensor(27.9285, device='cuda:0')","tensor(2.4508, device='cuda:0')"
40,20,8,4,0.2753995426464826,0.08770465850830078,0.20876320898532869,0.22091801464557648,"tensor(27.7714, device='cuda:0')","tensor(1.7757, device='cuda:0')"
40,20,8,5,0.25571489334106445,0.09897175803780556,0.2092066876590252,0.23230493813753128,"tensor(27.7685, device='cuda:0')","tensor(1.9838, device='cuda:0')"
40,20,8,6,0.25155585492029786,0.0926341637969017,0.21009755041450262,0.22075674310326576,"tensor(25.6137, device='cuda:0')","tensor(2.0000, device='cuda:0')"
40,20,8,7,0.2457671717274934,0.07872634753584862,0.21025124844163656,0.20074789598584175,"tensor(25.1864, device='cuda:0')","tensor(1.9685, device='cuda:0')"
40,20,8,8,0.24670142773538828,0.08279165253043175,0.210228767991066,0.20912381634116173,"tensor(24.9598, device='cuda:0')","tensor(1.8807, device='cuda:0')"
40,20,8,9,0.24162875092588365,0.0834039505571127,0.2103943832218647,0.21015145257115364,"tensor(23.8178, device='cuda:0')","tensor(1.6901, device='cuda:0')"
40,20,8,10,0.24212721246294677,0.08208244107663631,0.21074383035302163,0.20569319278001785,"tensor(21.4489, device='cuda:0')","tensor(2.1917, device='cuda:0')"
