Epoch,Input,Prediction,GroundTruth
2,"[[19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164]]","[[20.367626190185547], [20.340675354003906]]","[[20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211]]"
2,"[[18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164]]","[[20.102067947387695], [19.909137725830078]]","[[19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328]]"
2,"[[18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617]]","[[18.984071731567383], [18.566999435424805]]","[[18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25]]"
2,"[[20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508]]","[[20.35784339904785], [20.2935733795166]]","[[20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453]]"
2,"[[18.440000534057617], [18.950000762939453], [19.010000228881836], [18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836]]","[[18.59000015258789], [18.605146408081055]]","[[18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453]]"
2,"[[19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25]]","[[20.327136993408203], [20.318819046020508]]","[[20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508]]"
2,"[[18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25]]","[[18.732999801635742], [19.121992111206055]]","[[18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328]]"
2,"[[19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562]]","[[19.96500015258789], [20.35279083251953]]","[[19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547]]"
2,"[[18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578]]","[[18.570999145507812], [18.763050079345703]]","[[18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789]]"
2,"[[20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211]]","[[20.36888313293457], [20.264720916748047]]","[[20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453], [20.18000030517578]]"
2,"[[18.950000762939453], [19.010000228881836], [18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055]]","[[18.6882381439209], [18.617769241333008]]","[[18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578]]"
2,"[[18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129]]","[[19.724721908569336], [19.50266456604004]]","[[19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211]]"
3,"[[19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328]]","[[20.138572692871094], [20.22112274169922]]","[[19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562]]"
3,"[[18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383]]","[[19.181058883666992], [19.26999855041504]]","[[18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129]]"
3,"[[18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578]]","[[18.84746742248535], [18.891786575317383]]","[[18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789]]"
3,"[[19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562]]","[[20.332645416259766], [19.96500015258789]]","[[19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547]]"
3,"[[18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547]]","[[19.610164642333984], [19.700424194335938]]","[[19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164]]"
3,"[[18.950000762939453], [19.010000228881836], [18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055]]","[[18.17750358581543], [18.604000091552734]]","[[18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578]]"
3,"[[20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508]]","[[20.232208251953125], [20.27199935913086]]","[[20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453]]"
3,"[[18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211]]","[[19.766578674316406], [19.81711769104004]]","[[19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055]]"
3,"[[18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164]]","[[19.88200569152832], [19.98751449584961]]","[[19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328]]"
3,"[[18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129]]","[[19.50266456604004], [19.555957794189453]]","[[19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211]]"
3,"[[19.010000228881836], [18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453]]","[[18.935388565063477], [18.855091094970703]]","[[18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617]]"
3,"[[18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055]]","[[20.044200897216797], [19.606000900268555]]","[[19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508]]"
3,"[[20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211]]","[[20.194976806640625], [20.074743270874023]]","[[20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453], [20.18000030517578]]"
3,"[[20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453]]","[[20.110361099243164], [20.06783676147461]]","[[20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453], [20.18000030517578], [20.219999313354492]]"
3,"[[19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508]]","[[20.21885108947754], [20.274553298950195]]","[[19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5]]"
3,"[[19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25]]","[[20.456382751464844], [20.41671371459961]]","[[20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508]]"
3,"[[18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328]]","[[18.9950008392334], [19.42108154296875]]","[[18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547]]"
3,"[[19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453]]","[[20.415390014648438], [20.42192268371582]]","[[20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164]]"
3,"[[18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617]]","[[18.81476593017578], [18.8292179107666]]","[[18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25]]"
3,"[[19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5]]","[[20.367263793945312], [20.45095443725586]]","[[20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453]]"
3,"[[19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547]]","[[20.400585174560547], [20.438236236572266]]","[[20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25]]"
3,"[[18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789]]","[[18.93825912475586], [19.00762176513672]]","[[18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383]]"
3,"[[18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25]]","[[19.078771591186523], [19.167757034301758]]","[[18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328]]"
3,"[[18.440000534057617], [18.950000762939453], [19.010000228881836], [18.979999542236328], [18.360000610351562], [18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836]]","[[18.519563674926758], [18.661928176879883]]","[[18.31999969482422], [18.260000228881836], [18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453]]"
4,"[[20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211]]","[[20.058975219726562], [20.178449630737305]]","[[20.200000762939453], [20.25], [20.239999771118164], [20.030000686645508], [19.90999984741211], [20.200000762939453], [20.18000030517578]]"
4,"[[19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453]]","[[20.452953338623047], [20.425188064575195]]","[[20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25], [20.239999771118164]]"
4,"[[19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547]]","[[20.46399688720703], [20.438236236572266]]","[[20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453], [20.25]]"
4,"[[19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164], [20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5]]","[[20.423057556152344], [20.44022560119629]]","[[20.329999923706055], [20.229999542236328], [20.280000686645508], [20.360000610351562], [20.5], [20.299999237060547], [20.200000762939453]]"
4,"[[18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547]]","[[19.20400047302246], [19.706871032714844]]","[[19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129], [19.799999237060547], [19.90999984741211], [19.989999771118164]]"
4,"[[18.15999984741211], [18.65999984741211], [18.760000228881836], [18.579999923706055], [18.700000762939453], [18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383]]","[[19.249670028686523], [18.83799934387207]]","[[18.93000030517578], [18.940000534057617], [19.09000015258789], [19.25], [19.309999465942383], [19.729999542236328], [19.71000099182129]]"
