seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
10,5,2,1,0.24529565062101294,0.06514468509703875,0.1845617185269172,0.2118974526723226,"tensor(18.7199, device='cuda:0')","tensor(1.7549, device='cuda:0')"
10,5,2,2,0.2443703635618454,0.0852298807973663,0.19285366443606713,0.24063332006335258,"tensor(16.3329, device='cuda:0')","tensor(1.7294, device='cuda:0')"
10,5,2,3,0.25399597216306663,0.08443491750707229,0.18666390069605163,0.24451645463705063,"tensor(21.2921, device='cuda:0')","tensor(1.6459, device='cuda:0')"
10,5,2,4,0.24340518414065604,0.07873469001303117,0.1830619186318169,0.2330420861641566,"tensor(20.3605, device='cuda:0')","tensor(1.2813, device='cuda:0')"
10,5,2,5,0.23736258051017436,0.07657412625849247,0.17889675366071364,0.22821863616506258,"tensor(22.7431, device='cuda:0')","tensor(2.1685, device='cuda:0')"
10,5,2,6,0.2315821702501214,0.06910490368803342,0.1752150490259131,0.22198839485645294,"tensor(20.7731, device='cuda:0')","tensor(1.3692, device='cuda:0')"
10,5,2,7,0.22788485716574075,0.07507200383891661,0.17318660001425693,0.2246000034113725,"tensor(15.5607, device='cuda:0')","tensor(2.5593, device='cuda:0')"
10,5,2,8,0.22908547211711,0.07588330842554569,0.17252450129793337,0.22602432469526926,"tensor(19.9482, device='cuda:0')","tensor(1.7200, device='cuda:0')"
10,5,2,9,0.22777793547365724,0.07263804009805123,0.17132042332862815,0.2222509558002154,"tensor(12.6528, device='cuda:0')","tensor(1.9956, device='cuda:0')"
10,5,2,10,0.22755521767568299,0.07515304069966078,0.17107945731064925,0.22593495746453604,"tensor(14.0345, device='cuda:0')","tensor(1.5304, device='cuda:0')"
