seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.48595286740197075,0.9837294220924377,1.940825343132019,0.9284197688102722,46.0715370,6.5748286
50,25,10,2,0.3986662957403395,1.0209416151046753,1.6424533923467,0.9518082141876221,45.3254738,6.4146957
50,25,10,3,0.379708265264829,0.8746386766433716,1.618837038675944,0.8751760125160217,42.6435242,6.0322089
50,25,10,4,0.4031826886865828,0.8774433732032776,1.5950159629185994,0.8822442889213562,37.4783325,5.4846807
50,25,10,5,0.379110433989101,0.9138202667236328,1.5861176649729412,0.8951849937438965,38.8005447,5.6254435
50,25,10,6,0.3718657328022851,0.9950721859931946,1.5788853565851848,0.9392292499542236,41.2034874,5.8621325
50,25,10,7,0.36587021085951066,0.9410372972488403,1.5698223511377971,0.9124860763549805,40.1909332,5.8006377
50,25,10,8,0.3831173843807644,0.8695534467697144,1.5582585732142131,0.8719841837882996,40.0137215,5.7399869
50,25,10,9,0.37679333488146466,1.0452117919921875,1.5561956961949666,0.9640250205993652,41.3165436,6.0219188
50,25,10,10,0.3834569685988956,0.9003689289093018,1.5568714539210002,0.888596773147583,39.9702148,5.8448281
