seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.7914132525523504,0.13288798928260803,0.3634398778279622,0.2872104346752167,24.2444477,1.1616244
20,10,4,2,0.660545140504837,0.14187882840633392,0.32671110332012177,0.3113437294960022,34.9713974,1.7142001
20,10,4,3,0.4577043528358142,0.1860545128583908,0.17407885193824768,0.36117273569107056,33.0836220,1.6754426
20,10,4,4,0.33743681386113167,0.2292364090681076,0.1691243276000023,0.39779743552207947,36.1147957,1.8816811
20,10,4,5,0.308295617500941,0.22599563002586365,0.1738763004541397,0.39331555366516113,38.0549660,1.7242934
20,10,4,6,0.3245632089674473,0.22895759344100952,0.1736785645286242,0.414855420589447,30.7578869,1.5581156
20,10,4,7,0.2972511736055215,0.19775283336639404,0.17246805503964424,0.3565332293510437,36.6860809,1.6939254
20,10,4,8,0.2942100850244363,0.14719635248184204,0.17311731850107512,0.29035577178001404,33.4757309,1.5862470
20,10,4,9,0.3011771614352862,0.16946172714233398,0.17271633818745613,0.3153391480445862,37.9600372,1.8196813
20,10,4,10,0.29477282986044884,0.1728300154209137,0.17264779284596443,0.3340086340904236,35.9379883,1.7520877
