seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.4096864201128483,0.11374187469482422,0.5518983006477356,0.2782866656780243,31.7160912,2.4330950
20,10,4,2,0.4165002778172493,0.18030738830566406,0.4192692041397095,0.36997517943382263,54.9034348,3.6260934
20,10,4,3,0.3862954080104828,0.11045526713132858,0.6161429832379023,0.272455632686615,34.0901718,2.5343037
20,10,4,4,0.3795250914990902,0.103378526866436,0.5410366952419281,0.2651672065258026,30.7343121,2.2782388
20,10,4,5,0.3593288833896319,0.1457500159740448,0.5020308097203573,0.33884093165397644,34.1906357,2.5429943
20,10,4,6,0.36338288461168605,0.11075883358716965,0.46990113457043964,0.26984119415283203,39.7366867,2.8652291
20,10,4,7,0.34900835901498795,0.12332645058631897,0.45201072096824646,0.29854580760002136,25.0943661,2.1062477
20,10,4,8,0.31286901359756786,0.12775108218193054,0.4385437270005544,0.3053858280181885,44.3333092,2.9882216
20,10,4,9,0.32886114964882535,0.10892023891210556,0.4302983283996582,0.2858772873878479,33.7976379,2.4253988
20,10,4,10,0.3178652822971344,0.10135702788829803,0.4260261058807373,0.26637548208236694,28.9657898,2.2987120
