seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,1.3764136195182801,0.7763664126396179,0.24921890099843344,0.7700315713882446,41.3802338,4.7032514
40,20,8,2,1.218706339597702,0.5266830921173096,0.22335660954316458,0.6271323561668396,44.9569206,5.0076866
40,20,8,3,1.128788596391678,0.6644467115402222,0.2408415600657463,0.7062734961509705,35.3973274,4.1791186
40,20,8,4,0.9353200495243073,0.6938518285751343,0.27679787824551266,0.7063813209533691,33.9406242,4.2283373
40,20,8,5,0.7374829769134521,0.6109504103660583,0.32581083476543427,0.6531297564506531,38.6947021,4.4730439
40,20,8,6,0.5748545408248902,0.6108936071395874,0.3556602994600932,0.629963755607605,29.3973503,3.7880251
40,20,8,7,0.5126356095075607,0.7270306348800659,0.35699717203776044,0.7033869624137878,43.4356346,4.6225872
40,20,8,8,0.5189306825399399,0.5867242217063904,0.35978831350803375,0.603398323059082,34.7314911,4.3515387
40,20,8,9,0.5349134087562561,0.5802097320556641,0.3594305068254471,0.6225910186767578,34.3585777,4.1482167
40,20,8,10,0.4770728051662445,0.623185396194458,0.3592761158943176,0.6349366903305054,34.5239182,4.4453540
