seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.8463872936036851,2.8152613639831543,2.154619892438253,1.5788131952285767,190.3915253,8.4311457
50,25,10,2,0.5038476553228166,2.423173666000366,2.092057784398397,1.4500219821929932,189.8281250,8.2711248
50,25,10,3,0.46386746565500897,2.8166401386260986,2.0525809129079184,1.582831859588623,190.4416199,8.8964386
50,25,10,4,0.45719871587223476,2.674431085586548,2.1981080770492554,1.538680911064148,192.8581543,9.2743616
50,25,10,5,0.4452287836207284,2.734377861022949,2.1995580593744912,1.5499629974365234,192.2598877,8.6617298
50,25,10,6,0.4512382712629106,2.421130895614624,2.1826781034469604,1.4423887729644775,192.7481689,8.9235554
50,25,10,7,0.45479840371343827,2.5380239486694336,2.1498258113861084,1.490275502204895,194.0400238,8.8333082
50,25,10,8,0.4357513619793786,2.818779230117798,2.124781012535095,1.5816173553466797,193.0535431,8.7092228
50,25,10,9,0.47296934988763595,2.2956793308258057,2.1192025740941367,1.4011391401290894,193.6420288,8.4828949
50,25,10,10,0.4539475076728397,2.6427385807037354,2.1194575230280557,1.5255659818649292,193.5553284,8.4688568
