seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.663482241332531,0.15704186260700226,0.8316717743873596,0.3196152150630951,11.8121500,2.5283132
20,10,4,2,0.5999138553937277,0.3228040337562561,0.5131244013706843,0.5168344378471375,17.9538670,3.5080183
20,10,4,3,0.5865243573983511,0.36951732635498047,0.46259669462839764,0.5525262355804443,17.6699333,3.0206196
20,10,4,4,0.5026341527700424,0.2601073980331421,0.41939306010802585,0.46599075198173523,14.7963409,2.7340167
20,10,4,5,0.384040550639232,0.15199652314186096,0.3329546203215917,0.32509511709213257,13.1992054,2.7124190
20,10,4,6,0.2941051411132018,0.09334554523229599,0.289923037091891,0.26647788286209106,13.3714142,2.1884863
20,10,4,7,0.22705930285155773,0.08019493520259857,0.2727729355295499,0.24549046158790588,9.8194351,1.6097172
20,10,4,8,0.20885857194662094,0.07592784613370895,0.2701249346137047,0.23718474805355072,11.0447044,2.1610682
20,10,4,9,0.22000832855701447,0.0741632729768753,0.2703403706351916,0.23069965839385986,8.6142559,2.1000545
20,10,4,10,0.20731323398649693,0.07857143878936768,0.2686973785360654,0.24290435016155243,8.7944002,1.8666512
