seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,0.23392208740115167,0.05257028341293335,0.5083152155081431,0.1910053789615631,14.1021729,2.4257295
40,20,8,2,0.17138186544179917,0.06273436546325684,0.5797491570313772,0.2109832763671875,15.9242420,2.6885889
40,20,8,3,0.17188201770186423,0.03396973758935928,0.4015650550524394,0.1406676471233368,11.8358793,2.0226839
40,20,8,4,0.1719449445605278,0.046912919729948044,0.4542908122142156,0.17570041120052338,12.8492804,2.2595723
40,20,8,5,0.15419145673513412,0.04949536174535751,0.43519934515158337,0.17780618369579315,14.5234976,2.4939353
40,20,8,6,0.14329455196857452,0.039156004786491394,0.4176594118277232,0.15131738781929016,13.7943687,2.3154042
40,20,8,7,0.15265754088759423,0.04443145915865898,0.4074776570002238,0.16842317581176758,12.9282742,2.2541525
40,20,8,8,0.13490726463496686,0.0463186614215374,0.4000222682952881,0.1664239466190338,13.4579363,2.2854295
40,20,8,9,0.1502782456576824,0.044282250106334686,0.39612947404384613,0.16681262850761414,12.0398426,2.1347401
40,20,8,10,0.14133754633367063,0.049009405076503754,0.3935374120871226,0.1746232956647873,12.7455397,2.1191170
