seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.8151861230532328,0.8992728590965271,0.7142835855484009,0.7162668108940125,27.2991505,2.9080036
20,10,4,2,0.7190026218692461,0.9425980448722839,0.6107181509335836,0.7780240774154663,34.3973770,3.4809363
20,10,4,3,0.5184663335482279,0.2831438481807709,0.29526229202747345,0.43126028776168823,15.0750818,1.9203602
20,10,4,4,0.34417328362663585,0.4200736880302429,0.2619294822216034,0.5325108766555786,17.9221325,2.5172064
20,10,4,5,0.3108976501971483,0.27101945877075195,0.26385466009378433,0.4359642267227173,16.2299500,2.0782642
20,10,4,6,0.300445315738519,0.21244892477989197,0.2620328565438588,0.3802867829799652,21.9982357,2.4155173
20,10,4,7,0.2849828290442626,0.22111332416534424,0.2624715107182662,0.3895336985588074,16.0660706,2.1094348
20,10,4,8,0.2566259478529294,0.19538383185863495,0.26166558514038724,0.3876625895500183,23.3372536,2.4649222
20,10,4,9,0.2795156588157018,0.2378433644771576,0.2586763600508372,0.4129297733306885,19.3005505,2.0066178
20,10,4,10,0.2524060395856698,0.2616090774536133,0.25724902624885243,0.4396030902862549,17.5246277,1.9849644
