seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,1.531740128993988,1.6853946447372437,1.4320900042851765,1.1679863929748535,140.4460297,9.1377935
50,25,10,2,1.3188632527987163,2.4330921173095703,1.8658846020698547,1.4149651527404785,136.6251221,10.6554880
50,25,10,3,1.2322353654437594,3.3233232498168945,1.8512508074442546,1.7373088598251343,151.5461578,13.3006458
50,25,10,4,1.039875911341773,2.4078757762908936,1.6717217961947124,1.5020835399627686,163.5110016,13.3649120
50,25,10,5,0.8871754937701755,1.671642780303955,1.5265519420305889,1.148537039756775,147.8199768,9.5238600
50,25,10,6,0.7779572837882571,1.4034912586212158,1.452354609966278,0.986476719379425,139.4031525,7.8893123
50,25,10,7,0.7294812434249454,1.3405563831329346,1.468677242596944,0.9541029930114746,136.2653961,7.5349026
50,25,10,8,0.7625186608897315,1.3353910446166992,1.4813434680302937,0.9616847634315491,139.5940247,7.8515606
50,25,10,9,0.705316897895601,1.2810430526733398,1.473602573076884,0.9300019145011902,136.8979950,7.7392936
50,25,10,10,0.7449840373463101,1.339210033416748,1.4705758492151897,0.954505205154419,136.3301849,7.3968945
