seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.2076869041969379,0.10995155572891235,0.14048391208052635,0.27234089374542236,29.0123577,2.5671613
20,10,4,2,0.1538486716647943,0.1426275074481964,0.1320060392220815,0.31522759795188904,35.1657372,3.4298153
20,10,4,3,0.11916329960028331,0.11445654928684235,0.07035586424171925,0.2883800268173218,29.6012650,2.6502223
20,10,4,4,0.08868042814234893,0.10994218289852142,0.0723215105632941,0.2881346642971039,28.0769997,2.4166713
20,10,4,5,0.06644541956484318,0.08764763921499252,0.051018573343753815,0.27014702558517456,29.9535236,2.5465498
20,10,4,6,0.06846785979966323,0.12244947999715805,0.05074452112118403,0.29563575983047485,31.7054119,2.6552844
20,10,4,7,0.06585162101934354,0.12812083959579468,0.04957932854692141,0.3031245470046997,29.2757721,2.3989587
20,10,4,8,0.06454783336569865,0.1356838196516037,0.04426966110865275,0.318256676197052,31.8695164,2.4826305
20,10,4,9,0.0697071272879839,0.11131356656551361,0.043637738873561226,0.2954748272895813,28.1832428,2.3341825
20,10,4,10,0.06523494236171246,0.11783453077077866,0.04394941901167234,0.29117631912231445,32.6617470,2.9983597
