seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,1.7582707669999864,0.5518020987510681,0.2602704043189685,0.6021231412887573,42.5972900,4.6751466
50,25,10,2,1.6451616883277893,0.8151763081550598,0.2708510160446167,0.7807656526565552,48.3789902,5.7219920
50,25,10,3,1.5242598321702745,0.7489053606987,0.23961571355660757,0.763374388217926,46.0095749,4.7857399
50,25,10,4,1.4659695956442091,0.7018154859542847,0.2398830552895864,0.734361469745636,41.8307800,4.1867905
50,25,10,5,1.523017446200053,0.7972033023834229,0.2384411891301473,0.7887835502624512,44.4429207,4.8818746
50,25,10,6,1.4544851846165128,0.8832014203071594,0.2373842398325602,0.8338086009025574,46.0319595,5.0767350
50,25,10,7,1.5050624476538763,0.8395922183990479,0.23722892999649048,0.8172231316566467,44.4491119,4.9414001
50,25,10,8,1.5275975730684068,0.7721576690673828,0.23720179994901022,0.7832257747650146,46.9022827,5.2904148
50,25,10,9,1.4766499996185303,0.9802130460739136,0.23710761467615762,0.897499144077301,45.2959862,5.1054835
50,25,10,10,1.439801772435506,0.796887993812561,0.23702761034170786,0.7884534001350403,43.5212746,5.0013084
