seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,0.2072792336344719,0.7261477708816528,0.28323622792959213,0.8021973371505737,58.0076561,7.5843649
40,20,8,2,0.1416520930826664,0.8236662745475769,0.30166199058294296,0.8787716627120972,61.8741684,8.0035248
40,20,8,3,0.14114176407456397,0.8973536491394043,0.3215423971414566,0.908765435218811,62.7082214,8.4480867
40,20,8,4,0.13599740117788314,0.8080122470855713,0.2991054927309354,0.8724675178527832,60.5062408,8.2933035
40,20,8,5,0.135628991574049,0.8140560984611511,0.2988285521666209,0.874377429485321,62.1077309,8.7120342
40,20,8,6,0.12224180474877358,0.8040565252304077,0.3001829187075297,0.8633135557174683,61.4443970,8.2246666
40,20,8,7,0.13351799696683883,0.8009696006774902,0.30349934349457425,0.8675310015678406,59.5744057,8.2789412
40,20,8,8,0.13587044328451156,0.865153968334198,0.3047206625342369,0.8982183337211609,61.3663445,8.2578506
40,20,8,9,0.1389549195766449,0.8380217552185059,0.30541612207889557,0.8865735530853271,60.4012604,7.7166405
40,20,8,10,0.1287737749516964,0.8827193975448608,0.30557644615570706,0.9124035835266113,62.6234055,8.7909803
