seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
30,15,6,1,0.13260442865165797,0.05601589009165764,0.07820084442694981,0.2103976458311081,1.4807448,3.9031918
30,15,6,2,0.10395720872012051,0.06554004549980164,0.07698526481787364,0.2375798225402832,2.0607035,5.2476716
30,15,6,3,0.09562441842122511,0.09599532186985016,0.08010749146342278,0.28782203793525696,2.2510886,5.9319816
30,15,6,4,0.08027898892760277,0.07085644453763962,0.07282602911194165,0.24718989431858063,1.6839594,4.3284178
30,15,6,5,0.08411419052969325,0.08265364170074463,0.07334319377938907,0.2682911455631256,1.8708766,4.7231245
30,15,6,6,0.08597332374616103,0.08397708833217621,0.07442613194386165,0.2716915011405945,1.9010286,5.1361628
30,15,6,7,0.08823138170621612,0.07756141573190689,0.07429033393661182,0.2590121626853943,1.8484827,4.5034156
30,15,6,8,0.08966657011346384,0.08496418595314026,0.07421628137429555,0.27510201930999756,1.8910739,4.7921968
30,15,6,9,0.08523515848950906,0.08596687763929367,0.07397373393177986,0.27584195137023926,2.0300598,4.9605646
30,15,6,10,0.07759809053756973,0.0688537135720253,0.07405022531747818,0.2450595498085022,2.0184908,5.0370688
30,15,6,11,0.078906676647338,0.08925328403711319,0.07390536492069562,0.28251972794532776,2.2393332,5.5917482
