seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
40,20,8,1,1.1957295060157775,3.530669927597046,0.5361586213111877,1.7907408475875854,89.9741287,8.5889683
40,20,8,2,1.0411685049533843,4.61839485168457,0.41443656881650287,2.0924580097198486,101.9085999,9.1977530
40,20,8,3,0.9638545542955399,3.661625385284424,0.5005082885424296,1.8400872945785522,80.9502335,8.7627077
40,20,8,4,0.9598567306995391,3.376159429550171,0.4221104284127553,1.7844066619873047,93.9515610,8.8713770
40,20,8,5,0.8982822716236114,2.922273635864258,0.4118910829226176,1.6490373611450195,72.4891205,7.6288819
40,20,8,6,0.8002958565950393,3.131716728210449,0.4026294946670532,1.7096621990203857,87.7908096,7.9892178
40,20,8,7,0.7079368025064469,2.5491037368774414,0.3972510099411011,1.5308947563171387,66.3990097,7.5793223
40,20,8,8,0.7428070485591889,2.9717776775360107,0.3918168842792511,1.6496737003326416,75.9295654,7.2427368
40,20,8,9,0.7197366893291474,2.61562180519104,0.38965655366579693,1.5382999181747437,78.4427490,7.1360545
40,20,8,10,0.7321980506181717,2.6138486862182617,0.387541522582372,1.543536901473999,73.7619553,7.5388160
