seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.11000761327644189,0.0570327565073967,0.0722803423802058,0.2214049994945526,1.6278200,3.8247247
20,10,4,2,0.0761474259197712,0.03442485257983208,0.0613693135480086,0.16988371312618256,1.3397778,3.5670867
20,10,4,3,0.06494210256884496,0.05277122184634209,0.06399557366967201,0.21134161949157715,1.5876619,3.7300708
20,10,4,4,0.07111740950495005,0.03753780946135521,0.05739981805284818,0.17530766129493713,1.2265450,3.1061833
20,10,4,5,0.06308907425651948,0.03601982817053795,0.05557385211189588,0.17441686987876892,1.2061638,3.0203266
20,10,4,6,0.06049164632956187,0.03240877389907837,0.05202540258566538,0.16169121861457825,1.4040943,3.5195651
20,10,4,7,0.059391893756886326,0.024590741842985153,0.05017289022604624,0.13665850460529327,1.2209325,2.9180667
20,10,4,8,0.05652794847264886,0.02805730700492859,0.049560160065690674,0.1524234116077423,1.3423592,3.4061329
20,10,4,9,0.059321727914114795,0.026561355218291283,0.04919191015263399,0.14705003798007965,0.9731422,2.4011474
20,10,4,10,0.05439216752226154,0.028709828853607178,0.0490868923564752,0.15205276012420654,1.0853920,2.6849811
20,10,4,11,0.05725378356873989,0.02317441627383232,0.048936767503619194,0.13629291951656342,0.9670337,2.6209812
20,10,4,12,0.053597988560795784,0.023855311796069145,0.048744293550650276,0.1354111135005951,0.9701144,2.4277046
20,10,4,13,0.05262707235912482,0.02753680758178234,0.04867944369713465,0.14886701107025146,1.0938797,2.9522159
20,10,4,14,0.052784031722694635,0.027818134054541588,0.04865300407012304,0.15114626288414001,1.1693306,2.9466431
20,10,4,15,0.054328135990848146,0.026379764080047607,0.04879206915696462,0.14321693778038025,1.2822100,3.0265481
20,10,4,16,0.051466515908638634,0.027091216295957565,0.04872418691714605,0.14725801348686218,1.2016698,2.7474265
20,10,4,17,0.057515958013633885,0.024231119081377983,0.04861454789837202,0.13892051577568054,1.2205850,2.8128455
20,10,4,18,0.05807482575376829,0.024264875799417496,0.04878748829166094,0.1404835730791092,0.8684636,2.2566526
20,10,4,19,0.05409318674355745,0.028912929818034172,0.04873167723417282,0.15559624135494232,1.2483151,3.1542914
20,10,4,20,0.05431785915667812,0.020259089767932892,0.04878758763273557,0.12878909707069397,1.3379496,3.2704029
