seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.9427428667744001,1.5266475677490234,0.3082196017106374,1.1814972162246704,145.8212891,10.8614798
20,10,4,2,0.6498555118838946,1.8680977821350098,0.3252233515183131,1.3141686916351318,135.9868469,9.7819118
20,10,4,3,0.6009618702034155,1.9208195209503174,0.33051032821337384,1.3327481746673584,156.0096436,11.8755474
20,10,4,4,0.6032695596416792,1.8817648887634277,0.3106207251548767,1.3295509815216064,159.3249054,10.8012018
20,10,4,5,0.5684039319554964,1.7646102905273438,0.2793225323160489,1.2663418054580688,144.2480927,10.5758734
20,10,4,6,0.4918436047931512,1.3308131694793701,0.24524308741092682,1.093531608581543,148.9580841,8.4414425
20,10,4,7,0.4729318196574847,1.1076782941818237,0.22338312615950903,0.9900821447372437,172.4289856,9.3514481
20,10,4,8,0.4345980261762937,1.119408130645752,0.21275313446919122,0.9992038607597351,137.7362213,7.6199908
20,10,4,9,0.44646646579106647,1.0354164838790894,0.20700601239999136,0.9436348676681519,113.5326385,6.5313907
20,10,4,10,0.4087936083475749,0.9116052389144897,0.20365477353334427,0.8740774989128113,134.0791168,7.8042960
