seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.6032206093271574,1.1704902648925781,0.48307013511657715,0.9428712725639343,3.4185081,5.1221747
20,10,4,2,0.5508305504918098,1.046670913696289,0.5623252689838409,0.8850881457328796,3.7755191,5.3687348
20,10,4,3,0.5084218767782053,0.9793993830680847,0.4728178282578786,0.8435720205307007,3.5222795,5.1889129
20,10,4,4,0.441345705340306,0.5854208469390869,0.35986722509066266,0.6382190585136414,2.3603940,3.3624959
20,10,4,5,0.3876013693710168,0.7039378881454468,0.2952016045649846,0.7599568367004395,2.2323895,3.4410791
20,10,4,6,0.3554395077129205,0.4769163131713867,0.27580586075782776,0.5743646621704102,2.4899244,3.5167069
20,10,4,7,0.3582790307700634,0.45368942618370056,0.26340384284655255,0.5728616118431091,1.9380758,3.0233970
20,10,4,8,0.34169337277611095,0.43024617433547974,0.2593138615290324,0.5409475564956665,3.0018239,4.4213891
20,10,4,9,0.3240135038892428,0.4714690148830414,0.2560645788908005,0.594383955001831,2.2194214,3.1405349
20,10,4,10,0.3254859484732151,0.43924379348754883,0.2545355310042699,0.5677508115768433,1.7866260,2.7594328
20,10,4,11,0.3330266500512759,0.43311017751693726,0.25358377893765766,0.5613991618156433,2.0218856,2.9812558
20,10,4,12,0.3487951035300891,0.5347115397453308,0.2531152814626694,0.6144486665725708,1.9911060,2.9534464
20,10,4,13,0.329066493238012,0.45446643233299255,0.25322245558102924,0.5734946131706238,2.3231215,3.7531912
20,10,4,14,0.3173164452115695,0.599435031414032,0.2532646656036377,0.6842279434204102,2.3460903,3.5876026
20,10,4,15,0.3340611718595028,0.4816640615463257,0.2524677912394206,0.5948891043663025,2.3346708,3.5732427
20,10,4,16,0.3314538983007272,0.35399574041366577,0.2531798680623372,0.49111247062683105,2.4579132,3.6947730
20,10,4,17,0.3248577167590459,0.4451451301574707,0.25326641897360486,0.5658378601074219,2.7473593,3.7244580
20,10,4,18,0.33230768392483395,0.3896765410900116,0.25328051050504047,0.5310332179069519,1.9498566,2.8487639
20,10,4,19,0.3387143450478713,0.5305432081222534,0.253005584081014,0.6261367201805115,2.4646988,3.6975868
20,10,4,20,0.3355445160220067,0.5079127550125122,0.2529596835374832,0.590915322303772,2.0912440,3.0440991
