seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.8256922231780158,1.5311636924743652,0.8965041041374207,1.1748759746551514,61.1085358,6.4632659
50,25,10,2,0.6037672658761343,1.4559155702590942,0.8887233336766561,1.1593633890151978,60.5812607,6.5328231
50,25,10,3,0.5996310181087918,1.0992300510406494,0.9091140329837799,0.9788054823875427,53.9565964,5.8100734
50,25,10,4,0.5679183635446761,1.4607599973678589,0.8644768198331197,1.1589078903198242,56.2782936,6.0142417
50,25,10,5,0.5196158985296885,1.3077805042266846,0.8652914067109426,1.084984540939331,54.2239799,5.9968071
50,25,10,6,0.4649827778339386,1.082740306854248,0.9100956320762634,0.9710559248924255,46.4269981,5.1504507
50,25,10,7,0.3897203836176131,0.9144781827926636,0.9414615531762441,0.8743376731872559,44.2799225,5.0034323
50,25,10,8,0.38994692431555855,0.7293534278869629,0.9578383167584738,0.748724639415741,39.4368553,4.4789777
50,25,10,9,0.39348124464352924,0.8540334105491638,0.9641975363095602,0.8402041792869568,43.0672493,4.8877149
50,25,10,10,0.38110871447457206,0.8336862921714783,0.9678395589192709,0.8234046101570129,42.0506630,4.8346043
