seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.11875276236484449,0.07740733027458191,0.38056880235671997,0.21284079551696777,15.1554270,1.5908613
20,10,4,2,0.09327864026029904,0.09056822955608368,0.37614301840464276,0.24822454154491425,20.4389915,2.1038203
20,10,4,3,0.09239439604183038,0.11910833418369293,0.3469771444797516,0.28295308351516724,21.4080906,2.4057817
20,10,4,4,0.08765621048708756,0.057938069105148315,0.3508932888507843,0.19897082448005676,15.2637005,2.0060360
20,10,4,5,0.08585370518267155,0.12288585305213928,0.34645803769429523,0.2918573021888733,16.7758217,1.9049622
20,10,4,6,0.08634337969124317,0.08141510933637619,0.3289118359486262,0.23111800849437714,19.2219658,2.5316241
20,10,4,7,0.081444276496768,0.07657459378242493,0.3081995099782944,0.21476373076438904,16.6683884,3.1733196
20,10,4,8,0.07930953024576108,0.08843966573476791,0.29289670785268146,0.23013019561767578,23.2529926,2.5933917
20,10,4,9,0.07734993410607179,0.11226369440555573,0.28514031569163006,0.2647978663444519,15.6003895,1.9733973
20,10,4,10,0.07483865786343813,0.08166464418172836,0.2800731956958771,0.2315060794353485,13.4324160,1.5614289
