seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.18373480377097925,0.058032773435115814,0.26258034507433575,0.20228533446788788,12.4703541,3.4279752
20,10,4,2,0.159228985508283,0.02732604742050171,0.4205712452530861,0.1399499922990799,7.9621286,2.8235831
20,10,4,3,0.12329529039561749,0.025898996740579605,0.3600292031963666,0.13655580580234528,7.3864450,2.4370990
20,10,4,4,0.12570338866983852,0.017154313623905182,0.3010564887275298,0.1024598777294159,7.5568886,2.0728889
20,10,4,5,0.11907824377218883,0.015884270891547203,0.27959804609417915,0.09367742389440536,6.5857635,1.8537211
20,10,4,6,0.09669958272327979,0.017130795866250992,0.2731502006451289,0.0967022031545639,7.1985865,1.9375317
20,10,4,7,0.09791993210092187,0.021576112136244774,0.26933925474683446,0.10982173681259155,5.0606308,1.5260299
20,10,4,8,0.0952971118191878,0.018871761858463287,0.26608625302712124,0.10643616318702698,6.8134217,2.2202525
20,10,4,9,0.10763327963650227,0.011689815670251846,0.265015281115969,0.08013726770877838,6.0916791,1.6806879
20,10,4,10,0.09331553693239887,0.014901711605489254,0.2643531411886215,0.08947961777448654,5.7485437,1.5456736
