seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
30,15,6,1,0.6271386552940715,4.149881362915039,1.1091345200936,1.910399079322815,63.4676094,9.5993023
30,15,6,2,0.5787643383849751,3.781665325164795,0.9879637087384859,1.830426573753357,68.8307343,12.2602015
30,15,6,3,0.4912516637281938,2.569319009780884,0.7695777267217636,1.496351718902588,53.8044395,8.8390551
30,15,6,4,0.3827249218117107,2.305238962173462,0.7788428366184235,1.438947081565857,53.9018822,8.4392328
30,15,6,5,0.325535157864744,1.765196442604065,0.7128226856390635,1.2512716054916382,38.9554100,5.4226556
30,15,6,6,0.3081742389635606,1.6033514738082886,0.6698892613252004,1.1736658811569214,39.0257759,6.5252104
30,15,6,7,0.30492207407951355,1.4774068593978882,0.6570239067077637,1.1277116537094116,33.1130676,5.1238337
30,15,6,8,0.29635865173556586,1.407873511314392,0.6559574604034424,1.1041127443313599,42.0305023,6.5501866
30,15,6,9,0.28184056282043457,1.4119775295257568,0.6530562887589136,1.107008457183838,28.6808605,4.8285642
30,15,6,10,0.2687602828849446,1.418271780014038,0.6523053596417109,1.1165894269943237,43.2094307,7.3836865
