seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,0.9078337020344205,3.0911786556243896,1.3642497460047405,1.5712507963180542,5.2125177,7.7856011
50,25,10,2,0.8516901466581557,1.986219882965088,0.5170552631219228,1.2944170236587524,4.2569256,6.2556839
50,25,10,3,0.5766434570153555,1.6481767892837524,0.6162009735902151,1.1920067071914673,4.0194731,6.1415200
50,25,10,4,0.5935667620764838,1.854662299156189,0.5483918786048889,1.2642083168029785,4.6193328,7.1234436
50,25,10,5,0.5777059429221683,1.8048301935195923,0.5305688877900442,1.236701250076294,4.4644051,6.7407203
50,25,10,6,0.5836173295974731,1.7198249101638794,0.5253663659095764,1.1839181184768677,4.3935308,6.5404377
50,25,10,7,0.5857128500938416,1.7627040147781372,0.5260952611764272,1.2157270908355713,4.4043207,6.6418381
50,25,10,8,0.5585504869620005,1.8269578218460083,0.5259076257546743,1.257752537727356,4.2461767,6.4315248
50,25,10,9,0.5910138852066464,1.5490204095840454,0.5274287263552347,1.1150538921356201,4.2909470,6.3913522
50,25,10,10,0.580764932764901,1.8133097887039185,0.5279035270214081,1.2397410869598389,4.3028617,6.5025263
50,25,10,11,0.5879941251542833,1.7388654947280884,0.5276011427243551,1.2066066265106201,4.5035701,6.6529703
50,25,10,12,0.570750504732132,1.9256495237350464,0.5283231834570566,1.3088241815567017,4.3424511,6.4770079
50,25,10,13,0.5798236611816618,1.9976428747177124,0.5282776256402334,1.3337417840957642,4.1504216,6.2054224
50,25,10,14,0.5860183470778995,1.5472081899642944,0.5286429226398468,1.1136505603790283,4.3989658,6.6804061
50,25,10,15,0.5557034611701965,1.8517272472381592,0.528648446003596,1.256514072418213,4.3510523,6.5480251
50,25,10,16,0.5775998830795288,1.8084279298782349,0.5278588831424713,1.2283689975738525,4.2405806,6.2567563
50,25,10,17,0.5762680040465461,1.841830849647522,0.5282338956991831,1.2610387802124023,4.0811491,5.9772606
50,25,10,18,0.576244036356608,1.7886563539505005,0.529138187567393,1.2260349988937378,3.8950303,5.7155671
50,25,10,19,0.57139962249332,1.7379357814788818,0.5277033150196075,1.2023603916168213,4.1566849,6.2440658
50,25,10,20,0.5731784668233659,1.905030369758606,0.527633269627889,1.2831861972808838,4.2582431,6.4701037
