seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.17631730809807777,0.7150799632072449,0.28316232562065125,0.7534546256065369,60.6780815,6.9546223
20,10,4,2,0.13052858660618463,0.6659860014915466,0.3184213588635127,0.7184863090515137,67.7345657,7.6360044
20,10,4,3,0.13631802362700304,0.7358314394950867,0.29117968678474426,0.7570434808731079,69.5238113,8.3146868
20,10,4,4,0.12461421390374501,0.44149670004844666,0.25142007569471997,0.5865159034729004,54.7562675,6.3060570
20,10,4,5,0.10337237951656182,0.5880779027938843,0.21025627354780832,0.6957349181175232,52.8954391,5.5954032
20,10,4,6,0.09354346804320812,0.37259456515312195,0.20928310851256052,0.5047711730003357,51.1354752,5.2265086
20,10,4,7,0.08575552515685558,0.41443365812301636,0.19029838343461355,0.557785153388977,39.0880203,4.2186499
20,10,4,8,0.078385799502333,0.36447757482528687,0.18391600251197815,0.5031332969665527,65.5368423,6.7774734
20,10,4,9,0.08533736256261666,0.40993532538414,0.18205631772677103,0.546427309513092,48.1173935,4.5066409
20,10,4,10,0.08081898279488087,0.3484207093715668,0.1830320805311203,0.48853740096092224,37.9274902,3.9864910
