seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
50,25,10,1,1.7228945361243353,0.26274439692497253,0.6933327317237854,0.37822800874710083,50.6514130,2.0668464
50,25,10,2,1.5935017665227253,0.20091235637664795,0.7724411090215048,0.36255303025245667,42.3909798,1.8395016
50,25,10,3,1.5579646759563022,0.2561138868331909,0.6791677474975586,0.40656575560569763,52.5849686,2.0640681
50,25,10,4,1.5206334392229717,0.1594616025686264,0.7091841797033945,0.3196909725666046,41.2576408,1.7805500
50,25,10,5,1.5662320719824896,0.20501093566417694,0.7099838654200236,0.36600199341773987,40.5314636,1.7773737
50,25,10,6,1.4830721550517612,0.2474842369556427,0.7047905425230662,0.3967256546020508,40.7825012,1.7633550
50,25,10,7,1.4972977108425565,0.20329810678958893,0.6954636772473654,0.35672372579574585,40.4553375,1.7589581
50,25,10,8,1.5299114055103726,0.19289638102054596,0.6921670834223429,0.3490680456161499,40.5261803,1.7845471
50,25,10,9,1.4668580757247076,0.25971731543540955,0.68975830078125,0.4089112877845764,39.4495926,1.6830971
50,25,10,10,1.478083027733697,0.20381920039653778,0.6888666152954102,0.36355650424957275,39.7518234,1.7469481
