seq_len,label_len,pred_len,Epoch,Train Loss,Vali Loss,Test Loss,MAE Loss,SMAPE,MASE
20,10,4,1,0.42575478305419284,0.22609476745128632,0.2117602527141571,0.39102989435195923,14.4656334,2.1891329
20,10,4,2,0.3696800271670024,0.22789999842643738,0.24682724475860596,0.398576945066452,15.3567104,2.5002849
20,10,4,3,0.33872102076808613,0.1593332290649414,0.15747103095054626,0.3456529974937439,12.2518206,2.0794888
20,10,4,4,0.1967524110029141,0.12984329462051392,0.08968016256888707,0.30954909324645996,10.6508093,1.8336440
20,10,4,5,0.13527493085712194,0.06667178124189377,0.10743031154076259,0.20478872954845428,7.9136810,1.3501351
20,10,4,6,0.1345258361349503,0.11846383661031723,0.09958378473917644,0.29242250323295593,14.4362907,2.2289762
20,10,4,7,0.12663060116271177,0.07687027752399445,0.11843176434437434,0.22580379247665405,12.7242594,2.2973545
20,10,4,8,0.12254861928522587,0.10171984136104584,0.11902469396591187,0.26369643211364746,10.7194929,1.6620326
20,10,4,9,0.12334761830667655,0.0692189484834671,0.11675569911797841,0.2070404589176178,10.2220898,1.5504837
20,10,4,10,0.1245888713747263,0.08996712416410446,0.11403385053078334,0.24190793931484222,9.2389793,1.5412514
